season,week,celebrity_name,p_mean,p_lo90,p_hi90,p_map,V_mean,V_map,accept_rate,scheme,eliminated_this_week,ci_width,rel_ci_width,mean_entropy
1,1,S1_Evander Holyfield,0.16688199638914744,0.1120395477650942,0.22594799349053954,0.16480160570850425,1668819.9638914743,1648016.0570850424,1.0,Rank,0,0.11390844572544534,0.6825688102377768,1.7706484785228422
1,1,S1_Joey McIntyre,0.1642774112297995,0.11381570803785272,0.21967339837553387,0.16857586141074232,1642774.112297995,1685758.6141074232,1.0,Rank,0,0.10585769033768115,0.6443837259500157,1.7706484785228422
1,1,S1_John O'Hurley,0.16771381526661586,0.11612454712582343,0.22690124408467835,0.17492598084594074,1677138.1526661585,1749259.8084594074,1.0,Rank,0,0.11077669695885492,0.6605102673429283,1.7706484785228422
1,1,S1_Kelly Monaco,0.1686317327502065,0.11861322788333178,0.2280078280622271,0.16908679097736076,1686317.3275020649,1690867.9097736077,1.0,Rank,0,0.10939460017889532,0.6487189474648944,1.7706484785228422
1,1,S1_Rachel Hunter,0.16573234253243316,0.1118850880941747,0.22639492084354154,0.1603089089749474,1657323.4253243315,1603089.089749474,1.0,Rank,0,0.11450983274936684,0.6909323249742743,1.7706484785228422
1,1,S1_Trista Sutter,0.1667627018317978,0.11384029660287605,0.22720159591095915,0.16230085208250453,1667627.0183179781,1623008.5208250452,1.0,Rank,0,0.1133612993080831,0.6797761013876048,1.7706484785228422
1,2,S1_Evander Holyfield,0.20650917945478056,0.14107097875795857,0.2918206093093175,0.15973171098243005,2065091.7945478056,1597317.1098243005,0.23786869647954328,Rank,0,0.15074963055135895,0.7299899740503724,1.7288856733576776
1,2,S1_Joey McIntyre,0.16952836814751293,0.08403830188755286,0.2716677153540621,0.1829250312045456,1695283.6814751292,1829250.312045456,0.23786869647954328,Rank,0,0.18762941346650924,1.1067729579231596,1.7288856733576776
1,2,S1_John O'Hurley,0.1628452109027014,0.07843848069185408,0.26367142470206945,0.1797516561669554,1628452.109027014,1797516.561669554,0.23786869647954328,Rank,0,0.18523294401021537,1.1374786091860598,1.7288856733576776
1,2,S1_Kelly Monaco,0.18614099234873502,0.11233411041021016,0.2840307117349908,0.1803995789791751,1861409.92348735,1803995.789791751,0.23786869647954328,Rank,0,0.17169660132478062,0.9224008057457176,1.7288856733576776
1,2,S1_Rachel Hunter,0.1661764809194381,0.08216220322924588,0.2653358653544131,0.15602421098009886,1661764.8091943809,1560242.1098009886,0.23786869647954328,Rank,0,0.18317366212516722,1.1022839159409648,1.7288856733576776
1,2,S1_Trista Sutter,0.10879976822683153,0.05408548546577645,0.1553663100835334,0.14116781168679507,1087997.6822683152,1411678.1168679507,0.23786869647954328,Rank,1,0.10128082461775696,0.9308919151978461,1.7288856733576776
1,3,S1_Evander Holyfield,0.16934071756306085,0.11096229665167637,0.22762480401374766,0.215049782462262,1693407.1756306086,2150497.82462262,0.3008423586040915,Rank,1,0.11666250736207129,0.6889217728667489,1.5616055379431721
1,3,S1_Joey McIntyre,0.20639162482014517,0.11183178136584622,0.3102234585064147,0.20825756446759194,2063916.2482014517,2082575.6446759193,0.3008423586040915,Rank,0,0.1983916771405685,0.9612389907461214,1.5616055379431721
1,3,S1_John O'Hurley,0.18762148287760913,0.09114124625423879,0.2986139289188323,0.18264789540574655,1876214.8287760913,1826478.9540574655,0.3008423586040915,Rank,0,0.2074726826645935,1.1058045138676038,1.5616055379431721
1,3,S1_Kelly Monaco,0.24757050930157726,0.1750875179772451,0.33625582624757344,0.21619244456062645,2475705.0930157728,2161924.4456062643,0.3008423586040915,Rank,0,0.16116830827032835,0.650999623198261,1.5616055379431721
1,3,S1_Rachel Hunter,0.18907566543760748,0.09409077663869649,0.2958570115589599,0.1778523131037731,1890756.654376075,1778523.1310377312,0.3008423586040915,Rank,0,0.2017662349202634,1.0671189994401666,1.5616055379431721
1,4,S1_Joey McIntyre,0.300207259105658,0.2335338358265164,0.3830181488527673,0.2410577933943973,3002072.5910565797,2410577.933943973,0.23980815347721823,Rank,0,0.1494843130262509,0.4979370368044294,1.343792892774784
1,4,S1_John O'Hurley,0.23797117005264676,0.1730103459012113,0.330041975535633,0.22521369178678138,2379711.7005264675,2252136.9178678137,0.23980815347721823,Rank,0,0.15703162963442172,0.6598766968271045,1.343792892774784
1,4,S1_Kelly Monaco,0.2910541360051789,0.1877349111030079,0.4100576741325575,0.31232836492711974,2910541.360051789,3123283.6492711976,0.23980815347721823,Rank,0,0.2223227630295496,0.7638536462013846,1.343792892774784
1,4,S1_Rachel Hunter,0.1707674348365165,0.11226579157917944,0.2298490503741643,0.22140014989170165,1707674.3483651648,2214001.4989170167,0.23980815347721823,Rank,1,0.11758325879498487,0.688557855937537,1.343792892774784
1,5,S1_Joey McIntyre,0.3082794306475856,0.22433171962734438,0.38772511625252254,0.3554619739526064,3082794.3064758563,3554619.739526064,0.44563279857397503,Rank,1,0.16339339662517816,0.5300171869460983,1.0696498969543418
1,5,S1_John O'Hurley,0.2838270396710345,0.17692153502506136,0.3986297413227872,0.28337464476634633,2838270.396710345,2833746.447663463,0.44563279857397503,Rank,0,0.22170820629772586,0.7811384234380679,1.0696498969543418
1,5,S1_Kelly Monaco,0.40789352968138043,0.3290209044149907,0.5059344894819358,0.3611633812810473,4078935.296813804,3611633.812810473,0.44563279857397503,Rank,0,0.17691358506694504,0.43372491151094816,1.0696498969543418
2,1,S2_Drew Lachey,0.09907595990912836,0.06897743466074165,0.13610099724318975,0.08015080156456485,990759.5990912836,801508.0156456485,0.25075225677031093,Rank,0,0.0671235625824481,0.6774959601099325,2.280384643533673
2,1,S2_George Hamilton,0.10308397906162364,0.07510126007783191,0.13963006572108744,0.10721801001766083,1030839.7906162364,1072180.1001766084,0.25075225677031093,Rank,0,0.06452880564325553,0.6259828756191123,2.280384643533673
2,1,S2_Giselle Fernandez,0.10118291685837123,0.06679563954830584,0.134973499399919,0.10542823385163691,1011829.1685837123,1054282.338516369,0.25075225677031093,Rank,0,0.06817785985161318,0.6738080099731042,2.280384643533673
2,1,S2_Jerry Rice,0.10068239753695837,0.06840980541586014,0.13725793298694652,0.10964470278961841,1006823.9753695837,1096447.027896184,0.25075225677031093,Rank,0,0.06884812757108638,0.6838149394069971,2.280384643533673
2,1,S2_Kenny Mayne,0.07876978985472281,0.05750600146893814,0.09620180963759392,0.09485392181669892,787697.8985472281,948539.2181669893,0.25075225677031093,Rank,1,0.03869580816865578,0.4912518903506468,2.280384643533673
2,1,S2_Lisa Rinna,0.10371935268169621,0.07400635449594586,0.1396133777267418,0.09662111350009292,1037193.5268169622,966211.1350009292,0.25075225677031093,Rank,0,0.06560702323079592,0.6325437011946746,2.280384643533673
2,1,S2_Master P,0.10966259407136565,0.0850559145294522,0.13981883085150593,0.10508298844496339,1096625.9407136566,1050829.8844496338,0.25075225677031093,Rank,0,0.054762916322053726,0.49937644450044105,2.280384643533673
2,1,S2_Stacy Keibler,0.10042674261523474,0.06743948376017764,0.13804042992869542,0.10918313550513745,1004267.4261523474,1091831.3550513745,0.25075225677031093,Rank,0,0.07060094616851778,0.703009420897095,2.280384643533673
2,1,S2_Tatum O'Neal,0.10072966944161715,0.06760417660635701,0.13892418347628538,0.09377737097001236,1007296.6944161715,937773.7097001236,0.25075225677031093,Rank,0,0.07132000686992837,0.7080337626965548,2.280384643533673
2,1,S2_Tia Carrere,0.10266659796928201,0.07299265238700045,0.14217868149492174,0.098039721539614,1026665.9796928201,980397.21539614,0.25075225677031093,Rank,0,0.06918602910792129,0.67389034482882,2.280384643533673
2,2,S2_Drew Lachey,0.11114493299322606,0.040448758208147896,0.19876152916869125,0.12371387285556407,1111449.3299322606,1237138.7285556407,0.35714285714285715,Rank,0,0.15831277096054336,1.424381361318487,2.1002540132898213
2,2,S2_George Hamilton,0.1148589825622481,0.04965866817188794,0.20016211945509177,0.13343576533071322,1148589.8256224808,1334357.6533071322,0.35714285714285715,Rank,0,0.15050345128320383,1.3103324435390862,2.1002540132898213
2,2,S2_Giselle Fernandez,0.11369015676549925,0.043848023788228406,0.19935129037557817,0.09665124960747704,1136901.5676549925,966512.4960747703,0.35714285714285715,Rank,0,0.15550326658734975,1.367781266306946,2.1002540132898213
2,2,S2_Jerry Rice,0.11318765895011124,0.04190668274757709,0.2057200229941092,0.08839074548296291,1131876.5895011125,883907.4548296292,0.35714285714285715,Rank,0,0.1638133402465321,1.447272094555244,2.1002540132898213
2,2,S2_Lisa Rinna,0.12307618362569574,0.056000230859766874,0.21561033211301553,0.13041448212906273,1230761.8362569574,1304144.8212906274,0.35714285714285715,Rank,0,0.15961010125324865,1.2968398641500076,2.1002540132898213
