season,week,celebrity_name,p_mean,p_lo90,p_hi90,p_map,V_mean,V_map,accept_rate,scheme,eliminated_this_week,ci_width,rel_ci_width,mean_entropy
1,1,S1_Evander Holyfield,0.16679051037055562,0.06285846794027075,0.28869432947764834,0.16927079877664802,1667905.1037055561,1692707.9877664803,1.0,Rank,0,0.22583586153737759,1.3540090562445184,1.7083325785188759
1,1,S1_Joey McIntyre,0.16454982699476123,0.0655402433447282,0.2812491038330231,0.1603720972826349,1645498.2699476122,1603720.972826349,1.0,Rank,0,0.2157088604882949,1.3109029916826496,1.7083325785188759
1,1,S1_John O'Hurley,0.16205011754807094,0.07165512656592307,0.29318173827839394,0.16820019679658665,1620501.1754807094,1682001.9679658664,1.0,Rank,0,0.22152661171247087,1.3670253071353478,1.7083325785188759
1,1,S1_Kelly Monaco,0.16983382935884667,0.07222241038610072,0.28992309324990134,0.18166081964456438,1698338.2935884667,1816608.1964456437,1.0,Rank,0,0.21770068286380062,1.281845222978602,1.7083325785188759
1,1,S1_Rachel Hunter,0.17024893055978046,0.07887741528960303,0.3032464018535933,0.16926988979484028,1702489.3055978047,1692698.897948403,1.0,Rank,0,0.2243689865639903,1.3178877883477003,1.7083325785188759
1,1,S1_Trista Sutter,0.16652678516798491,0.07024703221576667,0.2915252351904373,0.15122619770472587,1665267.8516798492,1512261.9770472588,1.0,Rank,0,0.22127820297467066,1.3287844520114582,1.7083325785188759
1,2,S1_Evander Holyfield,0.20601627058526273,0.14106423741249627,0.2890414963041208,0.1627152254895126,2060162.7058526273,1627152.254895126,0.23386342376052385,Rank,0,0.14797725889162452,0.7182794760396464,1.7275916603015824
1,2,S1_Joey McIntyre,0.17111735569632192,0.08434021427667329,0.27404263802785456,0.14185475847964354,1711173.556963219,1418547.5847964354,0.23386342376052385,Rank,0,0.18970242375118126,1.1086100704351805,1.7275916603015824
1,2,S1_John O'Hurley,0.15739201723149485,0.0730206412174807,0.2589375781058355,0.15621341328743527,1573920.1723149484,1562134.1328743526,0.23386342376052385,Rank,0,0.1859169368883548,1.181234856497868,1.7275916603015824
1,2,S1_Kelly Monaco,0.1870360364942905,0.11299200717841541,0.28889984932336993,0.19153672697575785,1870360.3649429048,1915367.2697575786,0.23386342376052385,Rank,0,0.17590784214495453,0.9405024050021736,1.7275916603015824
