season,week,celebrity_name,p_mean,p_lo90,p_hi90,p_map,V_mean,V_map,accept_rate,scheme,eliminated_this_week,ci_width,rel_ci_width,mean_entropy
1,1,S1_Evander Holyfield,0.16688199638914744,0.1120395477650942,0.22594799349053954,0.16480160570850425,1668819.9638914743,1648016.0570850424,1.0,Rank,0,0.11390844572544534,0.6825688102377768,1.7706484785228422
1,1,S1_Joey McIntyre,0.1642774112297995,0.11381570803785272,0.21967339837553387,0.16857586141074232,1642774.112297995,1685758.6141074232,1.0,Rank,0,0.10585769033768115,0.6443837259500157,1.7706484785228422
1,1,S1_John O'Hurley,0.16771381526661586,0.11612454712582343,0.22690124408467835,0.17492598084594074,1677138.1526661585,1749259.8084594074,1.0,Rank,0,0.11077669695885492,0.6605102673429283,1.7706484785228422
1,1,S1_Kelly Monaco,0.1686317327502065,0.11861322788333178,0.2280078280622271,0.16908679097736076,1686317.3275020649,1690867.9097736077,1.0,Rank,0,0.10939460017889532,0.6487189474648944,1.7706484785228422
1,1,S1_Rachel Hunter,0.16573234253243316,0.1118850880941747,0.22639492084354154,0.1603089089749474,1657323.4253243315,1603089.089749474,1.0,Rank,0,0.11450983274936684,0.6909323249742743,1.7706484785228422
1,1,S1_Trista Sutter,0.1667627018317978,0.11384029660287605,0.22720159591095915,0.16230085208250453,1667627.0183179781,1623008.5208250452,1.0,Rank,0,0.1133612993080831,0.6797761013876048,1.7706484785228422
1,2,S1_Evander Holyfield,0.23745444659779036,0.09759271794497498,0.4286921662135751,0.2114890953078595,2374544.4659779035,2114890.953078595,0.21739130434782608,Rank,0,0.3310994482686001,1.39437038561518,1.5711849185434499
1,2,S1_Joey McIntyre,0.1613752957255753,0.026871292883596437,0.3661286157161751,0.19059030741479896,1613752.957255753,1905903.0741479895,0.21739130434782608,Rank,0,0.3392573228325787,2.102287845901137,1.5711849185434499
1,2,S1_John O'Hurley,0.15999963073900908,0.031986447662711776,0.3591536163505074,0.12122769356965835,1599996.3073900908,1212276.9356965835,0.21739130434782608,Rank,0,0.3271671686877956,2.0447995234530865,1.5711849185434499
1,2,S1_Kelly Monaco,0.20379617188487825,0.05803939798326445,0.4040297473485156,0.16987098393962693,2037961.7188487826,1698709.8393962693,0.21739130434782608,Rank,0,0.34599034936525114,1.6977274213015958,1.5711849185434499
1,2,S1_Rachel Hunter,0.1726753482014834,0.033287009952188,0.37729188922813184,0.15317775526094052,1726753.482014834,1531777.5526094052,0.21739130434782608,Rank,0,0.3440048792759438,1.9922060841860725,1.5711849185434499
1,2,S1_Trista Sutter,0.06469910685126351,0.012521200194925934,0.13730999074507233,0.15364416450711563,646991.0685126351,1536441.6450711563,0.21739130434782608,Rank,1,0.1247887905501464,1.9287560002493203,1.5711849185434499
1,3,S1_Evander Holyfield,0.13118451305326229,0.04355674079659848,0.23504260330206608,0.21900961868136243,1311845.1305326228,2190096.186813624,0.3050640634533252,Rank,1,0.19148586250546762,1.459668203576152,1.4385690491466538
1,3,S1_Joey McIntyre,0.21348326139923568,0.0472436468071337,0.4541948605327277,0.20587087672863652,2134832.6139923567,2058708.7672863652,0.3050640634533252,Rank,0,0.40695121372559395,1.906244129203897,1.4385690491466538
1,3,S1_John O'Hurley,0.17400545702098646,0.028388045033614143,0.3888222512288162,0.1833109983706568,1740054.5702098648,1833109.9837065681,0.3050640634533252,Rank,0,0.36043420619520206,2.0713959916310603,1.4385690491466538
1,3,S1_Kelly Monaco,0.28511623701100713,0.12332923600148554,0.47278952226884535,0.22414105424707223,2851162.3701100713,2241410.5424707225,0.3050640634533252,Rank,0,0.3494602862673598,1.225676551889497,1.4385690491466538
1,3,S1_Rachel Hunter,0.1962105315155081,0.038123814786706976,0.413209370948787,0.16766745197227204,1962105.315155081,1676674.5197227204,0.3050640634533252,Rank,0,0.37508555616208006,1.9116484383634322,1.4385690491466538
1,4,S1_Joey McIntyre,0.3429382547594482,0.19819469288582248,0.5340001532368661,0.21923679937854185,3429382.547594482,2192367.9937854186,0.20275750202757503,Rank,0,0.33580546035104364,0.9792009368759171,1.2336101032768065
1,4,S1_John O'Hurley,0.23015461283819913,0.09800266720427746,0.4116905624996942,0.2117921831902682,2301546.1283819913,2117921.8319026823,0.20275750202757503,Rank,0,0.31368789529541674,1.3629442027127316,1.2336101032768065
1,4,S1_Kelly Monaco,0.3133073923373908,0.11562130953997168,0.5890693890027694,0.36220842557847394,3133073.923373908,3622084.2557847393,0.20275750202757503,Rank,0,0.4734480794627977,1.5111296159681942,1.2336101032768065
1,4,S1_Rachel Hunter,0.11359974006496194,0.030067138828521463,0.21396799819342194,0.2067625918527162,1135997.4006496195,2067625.918527162,0.20275750202757503,Rank,1,0.18390085936490047,1.6188492971879767,1.2336101032768065
1,5,S1_Joey McIntyre,0.26567801340489156,0.11739325921802178,0.41212160281613264,0.37714947215158573,2656780.1340489155,3771494.721515857,0.42408821034775235,Rank,1,0.29472834359811084,1.109344126075449,1.0010794832617025
1,5,S1_John O'Hurley,0.2776726936546811,0.08233781639723539,0.53988705078648,0.24326601354443178,2776726.936546811,2432660.135444318,0.42408821034775235,Rank,0,0.45754923438924466,1.647800611457536,1.0010794832617025
1,5,S1_Kelly Monaco,0.45664929294042694,0.28065257858666204,0.6488450301053938,0.37958451430398243,4566492.929404269,3795845.1430398244,0.42408821034775235,Rank,0,0.3681924515187318,0.8062915178251794,1.0010794832617025
2,1,S2_Drew Lachey,0.09907595990912836,0.06897743466074165,0.13610099724318975,0.08015080156456485,990759.5990912836,801508.0156456485,0.25075225677031093,Rank,0,0.0671235625824481,0.6774959601099325,2.280384643533673
2,1,S2_George Hamilton,0.10308397906162364,0.07510126007783191,0.13963006572108744,0.10721801001766083,1030839.7906162364,1072180.1001766084,0.25075225677031093,Rank,0,0.06452880564325553,0.6259828756191123,2.280384643533673
2,1,S2_Giselle Fernandez,0.10118291685837123,0.06679563954830584,0.134973499399919,0.10542823385163691,1011829.1685837123,1054282.338516369,0.25075225677031093,Rank,0,0.06817785985161318,0.6738080099731042,2.280384643533673
2,1,S2_Jerry Rice,0.10068239753695837,0.06840980541586014,0.13725793298694652,0.10964470278961841,1006823.9753695837,1096447.027896184,0.25075225677031093,Rank,0,0.06884812757108638,0.6838149394069971,2.280384643533673
2,1,S2_Kenny Mayne,0.07876978985472281,0.05750600146893814,0.09620180963759392,0.09485392181669892,787697.8985472281,948539.2181669893,0.25075225677031093,Rank,1,0.03869580816865578,0.4912518903506468,2.280384643533673
2,1,S2_Lisa Rinna,0.10371935268169621,0.07400635449594586,0.1396133777267418,0.09662111350009292,1037193.5268169622,966211.1350009292,0.25075225677031093,Rank,0,0.06560702323079592,0.6325437011946746,2.280384643533673
2,1,S2_Master P,0.10966259407136565,0.0850559145294522,0.13981883085150593,0.10508298844496339,1096625.9407136566,1050829.8844496338,0.25075225677031093,Rank,0,0.054762916322053726,0.49937644450044105,2.280384643533673
2,1,S2_Stacy Keibler,0.10042674261523474,0.06743948376017764,0.13804042992869542,0.10918313550513745,1004267.4261523474,1091831.3550513745,0.25075225677031093,Rank,0,0.07060094616851778,0.703009420897095,2.280384643533673
2,1,S2_Tatum O'Neal,0.10072966944161715,0.06760417660635701,0.13892418347628538,0.09377737097001236,1007296.6944161715,937773.7097001236,0.25075225677031093,Rank,0,0.07132000686992837,0.7080337626965548,2.280384643533673
2,1,S2_Tia Carrere,0.10266659796928201,0.07299265238700045,0.14217868149492174,0.098039721539614,1026665.9796928201,980397.21539614,0.25075225677031093,Rank,0,0.06918602910792129,0.67389034482882,2.280384643533673
2,2,S2_Drew Lachey,0.10819369641055339,0.004896596739386939,0.2899450361161008,0.11246603594300476,1081936.964105534,1124660.3594300477,0.35688793718772305,Rank,0,0.28504843937671387,2.63461226331583,1.856834830081014
2,2,S2_George Hamilton,0.12103448991860698,0.011907712152456664,0.30234732982439216,0.11730027188421376,1210344.8991860698,1173002.7188421376,0.35688793718772305,Rank,0,0.2904396176719355,2.3996434228561605,1.856834830081014
2,2,S2_Giselle Fernandez,0.10983939370221116,0.007651781897307432,0.2992413617531398,0.06042685513649259,1098393.9370221116,604268.5513649259,0.35688793718772305,Rank,0,0.2915895798558324,2.6546903622426172,1.856834830081014
2,2,S2_Jerry Rice,0.115170308799609,0.009565999502917913,0.31564024258653,0.11563525191598677,1151703.08799609,1156352.5191598677,0.35688793718772305,Rank,0,0.3060742430836121,2.657579425407004,1.856834830081014
2,2,S2_Lisa Rinna,0.1346743522996764,0.01872254494084292,0.3206538299687897,0.10062262836316935,1346743.522996764,1006226.2836316935,0.35688793718772305,Rank,0,0.3019312850279468,2.241936047006868,1.856834830081014
