season,week,celebrity_name,p_mean,p_lo90,p_hi90,p_map,V_mean,V_map,accept_rate,scheme,eliminated_this_week,ci_width,rel_ci_width,mean_entropy
1,1,S1_Evander Holyfield,0.16679051037055562,0.06285846794027075,0.28869432947764834,0.16927079877664802,1667905.1037055561,1692707.9877664803,1.0,Rank,0,0.22583586153737759,1.3540090562445184,1.7083325785188759
1,1,S1_Joey McIntyre,0.16454982699476123,0.0655402433447282,0.2812491038330231,0.1603720972826349,1645498.2699476122,1603720.972826349,1.0,Rank,0,0.2157088604882949,1.3109029916826496,1.7083325785188759
1,1,S1_John O'Hurley,0.16205011754807094,0.07165512656592307,0.29318173827839394,0.16820019679658665,1620501.1754807094,1682001.9679658664,1.0,Rank,0,0.22152661171247087,1.3670253071353478,1.7083325785188759
1,1,S1_Kelly Monaco,0.16983382935884667,0.07222241038610072,0.28992309324990134,0.18166081964456438,1698338.2935884667,1816608.1964456437,1.0,Rank,0,0.21770068286380062,1.281845222978602,1.7083325785188759
1,1,S1_Rachel Hunter,0.17024893055978046,0.07887741528960303,0.3032464018535933,0.16926988979484028,1702489.3055978047,1692698.897948403,1.0,Rank,0,0.2243689865639903,1.3178877883477003,1.7083325785188759
1,1,S1_Trista Sutter,0.16652678516798491,0.07024703221576667,0.2915252351904373,0.15122619770472587,1665267.8516798492,1512261.9770472588,1.0,Rank,0,0.22127820297467066,1.3287844520114582,1.7083325785188759
1,2,S1_Evander Holyfield,0.18958349060910398,0.1519720026729752,0.23909009171338505,0.16465114137634218,1895834.9060910398,1646511.4137634218,0.23245002324500233,Rank,0,0.08711808904040985,0.4595236049326457,1.7707505070198626
1,2,S1_Joey McIntyre,0.16807942906467727,0.11953165085527404,0.22653747584653455,0.1517331344482846,1680794.2906467726,1517331.3444828459,0.23245002324500233,Rank,0,0.10700582499126052,0.6366384368790573,1.7707505070198626
1,2,S1_John O'Hurley,0.16084579338377672,0.11354171458472778,0.22083537171927445,0.1589733069798245,1608457.9338377672,1589733.069798245,0.23245002324500233,Rank,0,0.10729365713454667,0.6670591432785867,1.7707505070198626
1,2,S1_Kelly Monaco,0.18058452958538435,0.13744378834793375,0.2349822149326035,0.18189832850738574,1805845.2958538434,1818983.2850738575,0.23245002324500233,Rank,0,0.09753842658466974,0.5401261492809738,1.7707505070198626
