season,week,celebrity_name,p_mean,p_lo90,p_hi90,p_map,V_mean,V_map,accept_rate,scheme,eliminated_this_week,ci_width,rel_ci_width,mean_entropy
1,1,S1_Evander Holyfield,0.16679051037055562,0.06285846794027075,0.28869432947764834,0.16927079877664802,1667905.1037055561,1692707.9877664803,1.0,Rank,0,0.22583586153737759,1.3540090562445184,1.7083325785188759
1,1,S1_Joey McIntyre,0.16454982699476123,0.0655402433447282,0.2812491038330231,0.1603720972826349,1645498.2699476122,1603720.972826349,1.0,Rank,0,0.2157088604882949,1.3109029916826496,1.7083325785188759
1,1,S1_John O'Hurley,0.16205011754807094,0.07165512656592307,0.29318173827839394,0.16820019679658665,1620501.1754807094,1682001.9679658664,1.0,Rank,0,0.22152661171247087,1.3670253071353478,1.7083325785188759
1,1,S1_Kelly Monaco,0.16983382935884667,0.07222241038610072,0.28992309324990134,0.18166081964456438,1698338.2935884667,1816608.1964456437,1.0,Rank,0,0.21770068286380062,1.281845222978602,1.7083325785188759
1,1,S1_Rachel Hunter,0.17024893055978046,0.07887741528960303,0.3032464018535933,0.16926988979484028,1702489.3055978047,1692698.897948403,1.0,Rank,0,0.2243689865639903,1.3178877883477003,1.7083325785188759
1,1,S1_Trista Sutter,0.16652678516798491,0.07024703221576667,0.2915252351904373,0.15122619770472587,1665267.8516798492,1512261.9770472588,1.0,Rank,0,0.22127820297467066,1.3287844520114582,1.7083325785188759
1,2,S1_Evander Holyfield,0.24114163991290719,0.10964276927134892,0.43239033283330375,0.18704569684941394,2411416.3991290717,1870456.9684941394,0.22634676324128564,Rank,0,0.32274756356195483,1.3384148987230955,1.577721603344632
1,2,S1_Joey McIntyre,0.17326463880399176,0.03332302875486247,0.39313178061651954,0.19483864190639844,1732646.3880399177,1948386.4190639844,0.22634676324128564,Rank,0,0.35980875186165706,2.07664272609425,1.577721603344632
1,2,S1_John O'Hurley,0.15103413910469002,0.025007337043819744,0.3352352427861398,0.12879196995080952,1510341.3910469,1287919.6995080952,0.22634676324128564,Rank,0,0.31022790574232006,2.054025054079225,1.577721603344632
1,2,S1_Kelly Monaco,0.1956897046294957,0.05807607802369058,0.409440186240056,0.18192626270828446,1956897.046294957,1819262.6270828447,0.22634676324128564,Rank,0,0.35136410821636543,1.7955165749859556,1.577721603344632
